id,name,rate,rate2010,earnings,num,population,,,
55095,Polk,1210,1791,527937,2298,25898,,,
27119,Polk,995,1473,422711,2299,35152,,,
48373,Polk,471,697,397817,2300,56875,,,
13233,Polk,279,413,391506,2301,36738,,,
5113,Polk,739,1094,257463,2302,28828,,,
29167,Polk,1451,2147,242449,2303,27787,,,
37149,Polk,149,221,174565,2304,18317,,,
47139,Polk,225,333,104665,2305,6935,,,
31143,Polk,521,771,69059,2306,5650,,,
30073,Pondera,303,448,65518,2307,7869,,,
40123,Pontotoc,947,1402,487562,2308,36178,,,
28115,Pontotoc,510,755,348628,2309,17255,,,
5115,Pope,810,1199,926582,2310,61339,,,
27121,Pope,708,1048,147021,2311,23094,,,
17151,Pope,225,333,27904,2312,3258,,,
51735,Poquoson,0,0,0,2313,15282,,,
39133,Portage,647,958,2279258,2314,149280,,,
55097,Portage,825,1221,1312096,2315,131681,,,
18127,Porter,420,622,2396060,2316,74763,,,
51740,Portsmouth,0,0,2174688,2317,127141,,,
18129,Posey,377,558,513296,2318,38459,,,
40125,Pottawatomie,1093,1618,696156,2319,57340,,,
20149,Pottawatomie,697,1032,289403,2320,22985,,,
19155,Pottawattamie,1145,1695,1337688,2321,125963,,,
48375,Potter,128,189,3149572,2322,94583,,,
42105,Potter,267,395,342154,2323,25702,,,
46107,Potter,236,349,37515,2324,3553,,,
30075,Powder River,214,317,18447,2325,1862,,,
21197,Powell,247,366,103421,2326,11631,,,
30077,Powell,188,278,87374,2327,5849,,,
16077,Power,196,290,171662,2328,11111,,,
19157,Poweshiek,771,1141,402114,2329,31112,,,
51145,Powhatan,176,260,218384,2330,17809,,,
5117,Prairie,284,420,67536,2331,8989,,,
30079,Prairie,130,192,13748,2332,1875,,,
20151,Pratt,368,545,140290,2333,18129,,,
39135,Preble,937,1387,429072,2334,24316,,,
28117,Prentiss,344,509,269033,2335,27063,,,
48377,Presidio,105,155,57592,2336,8772,,,
26141,Presque Isle,237,351,126205,2337,5846,,,
54077,Preston,732,1083,267562,2338,23922,,,
55099,Price,346,512,228079,2339,16247,,,
51147,Prince Edward,281,416,258806,2340,22266,,,
51149,Prince George,138,204,1205715,2341,76526,,,
24033,Prince George's,477,706,16779901,2342,815028,,,
2198,Prince of Wales-Hyder,0,0,73074,2343,9068,,,
51153,Prince William,233,345,5351537,2344,464862,,,
44007,Providence,194,287,14038303,2345,562515,,,
8099,Prowers,440,651,252649,2346,20945,,,
8101,Pueblo,512,758,2111090,2347,94729,,,
5119,Pulaski,327,484,11458571,2348,529690,,,
29169,Pulaski,457,676,876960,2349,45103,,,
21199,Pulaski,1899,2811,813735,2350,43632,,,
51155,Pulaski,318,471,567595,2351,40358,,,
18131,Pulaski,529,783,199738,2352,22991,,,
13235,Pulaski,104,154,116465,2353,13056,,,
17153,Pulaski,191,283,68519,2354,6311,,,
40127,Pushmataha,617,913,95217,2355,13380,,,
47141,Putnam,985,1458,1200018,2356,95504,,,
36079,Putnam,30,44,1149945,2357,70484,,,
54079,Putnam,423,626,807155,2358,47007,,,
12107,Putnam,337,499,665859,2359,43847,,,
18133,Putnam,727,1076,489771,2360,41415,,,
39137,Putnam,1176,1740,441850,2361,27027,,,
13237,Putnam,145,215,238677,2362,23019,,,
17155,Putnam,160,237,97249,2363,6982,,,
29171,Putnam,499,739,34971,2364,3053,,,
35037,Quay,491,727,104148,2365,16522,,,
24035,Queen Anne's,329,487,467588,2366,28142,,,
36081,Queens,0,0,25569214,2367,2234676,,,
28119,Quitman,153,226,74092,2368,7751,,,
13239,Quitman,24,36,10136,2369,739,,,
13241,Rabun,118,175,195684,2370,13649,,,
55101,Racine,486,719,3548662,2371,342262,,,
51750,Radford,0,0,0,2372,3842,,,
48379,Rains,424,628,62470,2373,4036,,,
54081,Raleigh,220,326,1278530,2374,94857,,,
29173,Ralls,485,718,97909,2375,7426,,,
27123,Ramsey,25,37,17811770,2376,512979,,,
38071,Ramsey,457,676,195564,2377,15388,,,
48381,Randall,448,663,802674,2378,52980,,,
37151,Randolph,1169,1730,1878578,2379,93771,,,
17157,Randolph,816,1208,482189,2380,32430,,,
54083,Randolph,334,494,402947,2381,29724,,,
18135,Randolph,799,1183,333070,2382,13717,,,
29175,Randolph,676,1000,330814,2383,27608,,,
1111,Randolph,513,759,194286,2384,14540,,,
5121,Randolph,584,864,170254,2385,12956,,,
13243,Randolph,100,148,80422,2386,9864,,,
28121,Rankin,493,730,2009201,2387,103311,,,
38073,Ransom,390,577,87633,2388,10259,,,
22079,Rapides,756,1119,2155644,2389,147645,,,
51157,Rappahannock,282,417,71848,2390,8474,,,
30081,Ravalli,857,1268,391606,2391,28578,,,
20153,Rawlins,416,616,40824,2392,9622,,,
29177,Ray,906,1341,187059,2393,16198,,,
48383,Reagan,70,104,41295,2394,4713,,,
48385,Real,183,271,15483,2395,1699,,,
27125,Red Lake,302,447,43226,2396,7104,,,
48387,Red River,858,1270,106478,2397,12077,,,
22081,Red River,205,303,91241,2398,7603,,,
31145,Red Willow,352,521,183495,2399,19961,,,
27127,Redwood,1109,1641,242435,2400,27427,,,
48389,Reeves,120,178,143217,2401,20942,,,
48391,Refugio,172,255,74260,2402,7938,,,
20155,Reno,1203,1780,1054921,2403,64863,,,
36083,Rensselaer,377,558,2337540,2404,81892,,,
27129,Renville,1125,1665,227435,2405,14362,,,
38075,Renville,372,551,31851,2406,2662,,,
20157,Republic,656,971,69080,2407,7670,,,
29179,Reynolds,266,394,65845,2408,6383,,,
47143,Rhea,316,468,391762,2409,61991,,,
529,RHODE ISLAND,,0,0,2410,1058051,,,
27131,Rice,969,1434,909178,2411,52233,,,
20159,Rice,458,678,105387,2412,5898,,,
49033,Rich,108,160,17856,2413,1694,,,
31147,Richardson,593,878,113692,2414,12555,,,
45079,Richland,292,432,9440440,2415,351737,,,
39139,Richland,824,1220,2432971,2416,113289,,,
38077,Richland,821,1215,326458,2417,39580,,,
17159,Richland,486,719,242369,2418,27822,,,
55103,Richland,925,1369,213522,2419,11981,,,
22083,Richland,455,673,180082,2420,16609,,,
30083,Richland,404,598,146144,2421,11713,,,
51760,Richmond,0,0,9119528,2422,313524,,,
13245,Richmond,100,148,4719863,2423,171976,,,
36085,Richmond,1,1,4490101,2424,181941,,,
37153,Richmond,197,292,638739,2425,38194,,,
51159,Richmond,118,175,103352,2426,3121,,,
20161,Riley,416,616,919436,2427,64110,,,
19159,Ringgold,578,855,65179,2428,4595,,,
35039,Rio Arriba,861,1274,360076,2429,29632,,,
8103,Rio Blanco,195,289,126327,2430,7637,,,
8105,Rio Grande,272,403,190787,2431,22533,,,
18137,Ripley,826,1222,573775,2432,40530,,,
29181,Ripley,436,645,87172,2433,7012,,,
54085,Ritchie,300,444,108020,2434,15099,,,
6065,Riverside,2655,3929,22267913,2435,1614698,,,
47145,Roane,458,678,810653,2436,91647,,,
54087,Roane,415,614,120260,2437,10538,,,
51770,Roanoke,0,0,3153205,2438,152421,,,
51161,Roanoke,237,351,2508409,2439,103471,,,
46109,Roberts,791,1171,122070,2440,6854,,,
48393,Roberts,78,115,7901,2441,821,,,
47147,Robertson,1235,1828,633782,2442,34757,,,
48395,Robertson,1095,1621,142869,2443,9388,,,
21201,Robertson,256,379,9785,2444,416,,,
37155,Robeson,998,1477,1290390,2445,92821,,,
55105,Rock,1144,1693,2877003,2446,206384,,,
27133,Rock,708,1048,127427,2447,19964,,,
31149,Rock,234,346,17274,2448,1317,,,
17161,Rock Island,540,799,3728416,2449,85666,,,
51163,Rockbridge,581,860,486416,2450,31941,,,
21203,Rockcastle,744,1101,104177,2451,15362,,,
13247,Rockdale,106,157,1414971,2452,113263,,,
33015,Rockingham,288,426,7222863,2453,385397,,,
51165,Rockingham,1534,2270,2170354,2454,147327,,,
37157,Rockingham,783,1159,1194034,2455,93534,,,
36087,Rockland,17,25,6121785,2456,403862,,,
48397,Rockwall,169,250,576348,2457,33476,,,
40129,Roger Mills,605,895,33158,2458,2002,,,
40131,Rogers,1186,1755,903625,2459,60824,,,
38079,Rolette,406,601,178647,2460,11569,,,
20163,Rooks,366,542,76684,2461,10119,,,
35041,Roosevelt,611,904,249686,2462,19208,,,
30085,Roosevelt,440,651,120358,2463,10946,,,
26143,Roscommon,32,47,210964,2464,22804,,,
27135,Roseau,780,1154,327569,2465,28830,,,
30087,Rosebud,253,374,189255,2466,14762,,,
39141,Ross,637,943,1148166,2467,97000,,,
8107,Routt,357,528,577876,2468,51001,,,
37159,Rowan,668,989,1932363,2469,100791,,,
21205,Rowan,447,662,302017,2470,32413,,,
48399,Runnels,719,1064,135583,2471,16338,,,
18139,Rush,582,861,236427,2472,15746,,,
20165,Rush,427,632,38155,2473,2099,,,
48401,Rusk,1133,1677,561452,2474,27190,,,
55107,Rusk,588,870,204157,2475,16793,,,
1113,Russell,187,277,507139,2476,43091,,,
51167,Russell,976,1444,292293,2477,28547,,,
21207,Russell,919,1360,182051,2478,23106,,,
20167,Russell,432,639,79908,2479,11457,,,
47149,Rutherford,1309,1937,3905185,2480,200852,,,
37161,Rutherford,427,632,890669,2481,62808,,,
50021,Rutland,425,629,1115772,2482,88256,,,
22085,Sabine,384,568,215776,2483,15338,,,
48403,Sabine,178,263,108682,2484,11450,,,
19161,Sac,794,1175,146544,2485,20561,,,
6067,Sacramento,1158,1714,31849187,2486,1265432,,,
23023,Sagadahoc,110,163,719087,2487,66941,,,
26145,Saginaw,1130,1672,4532890,2488,152714,,,
8109,Saguache,168,249,54011,2489,5342,,,
34033,Salem,642,950,1166350,2490,98129,,,
51775,Salem,0,0,0,2491,33298,,,
20169,Saline,597,884,1216293,2492,68040,,,
5125,Saline,308,456,683340,2493,51098,,,
17165,Saline,375,555,358057,2494,21475,,,
29195,Saline,767,1135,334204,2495,36091,,,
31151,Saline,676,1000,248664,2496,24188,,,
49035,Salt Lake,571,845,24836921,2497,914334,,,
45081,Saluda,512,758,161193,2498,13668,,,
37163,Sampson,1123,1662,735472,2499,59123,,,
48405,San Augustine,270,400,76670,2500,5547,,,
6069,San Benito,463,685,753532,2501,39274,,,
6071,San Bernardino,1290,1909,26132758,2502,1761558,,,
6073,San Diego,5702,8439,75751341,2503,2867094,,,
6075,San Francisco,2,3,51417694,2504,784631,,,
48407,San Jacinto,311,460,89158,2505,9535,,,
6077,San Joaquin,3181,4708,9212277,2506,401456,,,
35045,San Juan,577,854,1903496,2507,104729,,,
53055,San Juan,131,194,218113,2508,26632,,,
49037,San Juan,166,246,121777,2509,10015,,,
8111,San Juan,1,1,8311,2510,780,,,
6079,San Luis Obispo,1540,2279,4524215,2511,246447,,,
6081,San Mateo,206,305,32703447,2512,706634,,,
35047,San Miguel,584,864,281617,2513,25452,,,
8113,San Miguel,83,123,203012,2514,16119,,,
48409,San Patricio,353,522,787943,2515,18594,,,
48411,San Saba,555,821,64762,2516,7277,,,
46111,Sanborn,348,515,33673,2517,2620,,,
30089,Sanders,307,454,97544,2518,9931,,,
35043,Sandoval,270,400,1273820,2519,78329,,,
39143,Sandusky,740,1095,1024539,2520,34526,,,
17167,Sangamon,873,1292,5033888,2521,264830,,,
26151,Sanilac,1253,1854,434683,2522,52517,,,
49039,Sanpete,541,801,213979,2523,14246,,,
6083,Santa Barbara,1160,1717,9215346,2524,452088,,,
6085,Santa Clara,839,1242,89238959,2525,1690395,,,
6087,Santa Cruz,556,823,5547483,2526,249190,,,
4023,Santa Cruz,112,166,506347,2527,49408,,,
35049,Santa Fe,264,391,2650801,2528,112878,,,
12113,Santa Rosa,394,583,1051000,2529,59595,,,
12115,Sarasota,257,380,6306128,2530,523696,,,
36091,Saratoga,384,568,3034950,2531,116273,,,
38081,Sargent,419,620,131368,2532,7974,,,
31153,Sarpy,307,454,2108173,2533,144130,,,
55111,Sauk,1175,1739,1255356,2534,91141,,,
31155,Saunders,1074,1590,194705,2535,11824,,,
55113,Sawyer,134,198,224081,2536,22589,,,
36093,Schenectady,129,191,3306010,2537,203087,,,
48413,Schleicher,215,318,28843,2538,3229,,,
13249,Schley,84,124,43880,2539,5749,,,
36095,Schoharie,450,666,356810,2540,25150,,,
26153,Schoolcraft,46,68,109305,2541,7213,,,
36097,Schuyler,274,406,168229,2542,18342,,,
17169,Schuyler,415,614,81286,2543,6780,,,
29197,Schuyler,437,647,26623,2544,3361,,,
42107,Schuylkill,498,737,1876828,2545,132192,,,
39145,Scioto,535,792,867468,2546,26852,,,
37165,Scotland,91,135,596975,2547,36009,,,
29199,Scotland,467,691,45859,2548,7919,,,
19163,Scott,759,1123,3494750,2549,190000,,,
27139,Scott,746,1104,1679647,2550,92527,,,
21209,Scott,752,1113,1328277,2551,104899,,,
29201,Scott,447,662,549815,2552,43349,,,
28123,Scott,628,929,407772,2553,27438,,,
18143,Scott,332,491,248181,2554,17021,,,
47151,Scott,213,315,205513,2555,14993,,,
51169,Scott,1391,2059,147091,2556,13411,,,
5127,Scott,581,860,134193,2557,8902,,,
20171,Scott,245,363,92862,2558,13283,,,
17171,Scott,278,411,57212,2559,7388,,,
31157,Scotts Bluff,598,885,623706,2560,52694,,,
13251,Screven,254,376,126829,2561,10216,,,
48415,Scurry,503,744,236801,2562,23229,,,
5129,Searcy,580,858,57019,2563,4712,,,
5131,Sebastian,630,932,3085826,2564,197344,,,
20173,Sedgwick,1224,1812,12161668,2565,716248,,,
8115,Sedgwick,175,259,34690,2566,2879,,,
12117,Seminole,255,377,6783646,2567,261007,,,
40133,Seminole,814,1205,240274,2568,32084,,,
13253,Seminole,157,232,102646,2569,12734,,,
39147,Seneca,1062,1572,812641,2570,30480,,,
36099,Seneca,327,484,420643,2571,67178,,,
47153,Sequatchie,153,226,85932,2572,8386,,,
40135,Sequoyah,836,1237,307231,2573,26005,,,
47155,Sevier,796,1178,1100482,2574,71437,,,
49041,Sevier,323,478,245747,2575,20871,,,
5133,Sevier,502,743,208841,2576,22022,,,
20175,Seward,200,296,481402,2577,34366,,,
31159,Seward,765,1132,242251,2578,16072,,,
48417,Shackelford,183,271,43858,2579,3793,,,
46113,Shannon,171,253,139351,2580,13232,,,
29203,Shannon,403,596,61922,2581,6640,,,
28125,Sharkey,48,71,47199,2582,7433,,,
5135,Sharp,488,722,123681,2583,16765,,,
6089,Shasta,751,1111,2793819,2584,124794,,,
55115,Shawano,1283,1899,478984,2585,33029,,,
20177,Shawnee,747,1106,4317488,2586,224928,,,
55117,Sheboygan,928,1373,2664228,2587,126245,,,
47157,Shelby,515,762,27044028,2588,899543,,,
1117,Shelby,381,564,2290385,2589,128336,,,
39149,Shelby,819,1212,1282865,2590,66594,,,
18145,Shelby,623,922,705838,2591,24715,,,
21211,Shelby,1324,1960,561373,2592,47378,,,
48419,Shelby,961,1422,347539,2593,32873,,,
17173,Shelby,1136,1681,224638,2594,17702,,,
19165,Shelby,927,1372,180376,2595,20203,,,
29205,Shelby,553,818,81340,2596,6247,,,
51171,Shenandoah,720,1066,505124,2597,43581,,,
27141,Sherburne,453,670,826097,2598,42880,,,
56033,Sheridan,428,633,456076,2599,38473,,,
30091,Sheridan,400,592,50738,2600,2673,,,
20179,Sheridan,411,608,48842,2601,4333,,,
31161,Sheridan,523,774,47413,2602,6821,,,
38083,Sheridan,359,531,13012,2603,839,,,
20181,Sherman,410,607,108395,2604,10053,,,
48421,Sherman,186,275,103388,2605,13339,,,
31163,Sherman,426,630,28037,2606,4038,,,
41055,Sherman,124,184,6858,2607,810,,,
26155,Shiawassee,991,1467,640077,2608,43903,,,
16079,Shoshone,39,58,147218,2609,12414,,,
27143,Sibley,929,1375,119575,2610,18458,,,
35051,Sierra,148,219,96221,2611,6269,,,
6091,Sierra,45,67,34871,2612,5187,,,
30093,Silver Bow,89,132,570821,2613,36293,,,
21213,Simpson,478,707,312608,2614,41010,,,
28127,Simpson,546,808,266711,2615,29169,,,
19167,Sioux,1630,2412,623280,2616,42676,,,
38085,Sioux,172,255,58222,2617,4655,,,
31165,Sioux,255,377,1412,2618,753,,,
6093,Siskiyou,567,839,578363,2619,40637,,,
2220,Sitka,0,0,201720,2620,17853,,,
53057,Skagit,622,921,1976494,2621,131562,,,
2230,Skagway,0,0,0,2622,11483,,,
53059,Skamania,57,84,70403,2623,6892,,,
38087,Slope,232,343,10207,2624,1015,,,
48423,Smith,1452,2149,3842756,2625,201994,,,
47159,Smith,970,1436,218918,2626,31959,,,
28129,Smith,630,932,203062,2627,17106,,,
20183,Smith,552,817,50634,2628,2871,,,
51173,Smyth,739,1094,472789,2629,48461,,,
53061,Snohomish,1105,1635,11181348,2630,364858,,,
42109,Snyder,601,889,627411,2631,48234,,,
35053,Socorro,341,505,186405,2632,23390,,,
6095,Solano,674,998,6122914,2633,254357,,,
34035,Somerset,352,521,14014349,2634,627678,,,
42111,Somerset,863,1277,1003035,2635,65646,,,
23025,Somerset,377,558,771051,2636,61992,,,
24039,Somerset,296,438,280805,2637,22045,,,
48425,Somervell,204,302,196699,2638,18267,,,
6097,Sonoma,2181,3228,10646589,2639,684780,,,
51780,South Boston,0,0,0,2640,16160,,,
51175,Southampton,265,392,295395,2641,13370,,,
2240,Southeast Fairbanks,0,0,76241,2642,10446,,,
13255,Spalding,194,287,867380,2643,78385,,,
45083,Spartanburg,907,1342,5236084,2644,264232,,,
18147,Spencer,619,916,309213,2645,24546,,,
21215,Spencer,497,736,53372,2646,6365,,,
46115,Spink,615,910,109318,2647,14061,,,
53063,Spokane,1503,2224,8465370,2648,266031,,,
51177,Spotsylvania,228,337,1882214,2649,75356,,,
22087,St. Bernard,24,36,594670,2650,42623,,,
29183,St. Charles,605,895,4128538,2651,186609,,,
22089,St. Charles,55,81,1092075,2652,71462,,,
17163,St. Clair,804,1190,4116570,2653,189229,,,
26147,St. Clair,905,1339,2158389,2654,176460,,,
1115,St. Clair,507,750,511452,2655,40832,,,
29185,St. Clair,658,974,68709,2656,5666,,,
55109,St. Croix,1193,1766,1003417,2657,68899,,,
5123,St. Francis,270,400,327677,2658,32603,,,
29187,St. Francois,623,922,633140,2659,55962,,,
22091,St. Helena,316,468,71092,2660,6884,,,
22093,St. James,25,37,331503,2661,31564,,,
22095,St. John the Baptist,16,24,555522,2662,33443,,,
12109,St. Johns,119,176,1684843,2663,104816,,,
18141,St. Joseph,668,989,5833511,2664,315525,,,
26149,St. Joseph,749,1109,978398,2665,57521,,,
22097,St. Landry,985,1458,728874,2666,43246,,,
36089,St. Lawrence,1247,1846,1569045,2667,99610,,,
29189,St. Louis,221,327,34422606,2668,1015705,,,
27137,St. Louis,622,921,3961008,2669,244578,,,
29510,St. Louis city,0,0,13775274,2670,302331,,,
12111,St. Lucie,302,447,2003929,2671,127002,,,
22099,St. Martin,229,339,333023,2672,27123,,,
22101,St. Mary,63,93,1150596,2673,86266,,,
24037,St. Mary's,619,916,2099392,2674,97575,,,
22103,St. Tammany,381,564,2322853,2675,160235,,,
51179,Stafford,148,219,1167687,2676,76703,,,
20185,Stafford,420,622,57080,2677,5511,,,
6099,Stanislaus,3532,5227,7199179,2678,360348,,,
46117,Stanley,166,246,36064,2679,2541,,,
37167,Stanly,484,716,759527,2680,57080,,,
31167,Stanton,492,728,88686,2681,9575,,,
20187,Stanton,172,255,32906,2682,3310,,,
39151,Stark,980,1450,7097749,2683,463783,,,
38089,Stark,702,1039,381217,2684,30588,,,
17175,Stark,297,440,59892,2685,6946,,,
18149,Starke,340,503,149131,2686,21167,,,
48427,Starr,585,866,290582,2687,18143,,,
51790,Staunton,0,0,0,2688,24641,,,
29186,Ste. Genevieve,527,780,203441,2689,20061,,,
27145,Stearns,2658,3934,2987529,2690,113878,,,
27147,Steele,728,1077,780639,2691,34103,,,
38091,Steele,293,434,28658,2692,2944,,,
40137,Stephens,984,1456,595286,2693,32618,,,
13257,Stephens,164,243,393700,2694,24191,,,
48429,Stephens,399,591,121628,2695,13293,,,
17177,Stephenson,979,1449,883651,2696,76737,,,
48431,Sterling,51,75,14800,2697,2050,,,
36101,Steuben,1100,1628,2213394,2698,154630,,,
18151,Steuben,425,629,576937,2699,20214,,,
53065,Stevens,967,1431,409407,2700,17063,,,
27149,Stevens,467,691,187196,2701,23373,,,
20189,Stevens,226,334,79783,2702,7151,,,
47161,Stewart,311,460,113897,2703,14550,,,
13259,Stewart,82,121,36924,2704,6930,,,
30095,Stillwater,336,497,198679,2705,24023,,,
29207,Stoddard,809,1197,354731,2706,34836,,,
37169,Stokes,956,1415,285394,2707,26884,,,
29209,Stone,652,965,264702,2708,16780,,,
28131,Stone,211,312,114746,2709,12200,,,
5137,Stone,527,780,109936,2710,11723,,,
48433,Stonewall,276,408,22472,2711,1919,,,
32029,Storey,3,4,40315,2712,3366,,,
19169,Story,783,1159,1729541,2713,115324,,,
33017,Strafford,171,253,2107059,2714,126040,,,
38093,Stutsman,846,1252,388947,2715,33208,,,
56035,Sublette,173,256,105648,2716,14100,,,
25025,Suffolk,1,1,48405793,2717,705348,,,
36103,Suffolk,350,518,31655850,2718,1448987,,,
51800,Suffolk,222,329,822527,2719,71797,,,
47163,Sullivan,1221,1807,3178681,2720,149566,,,
36105,Sullivan,242,358,989406,2721,49247,,,
33019,Sullivan,167,247,629718,2722,41484,,,
18153,Sullivan,477,706,213048,2723,12095,,,
29211,Sullivan,681,1008,118505,2724,8720,,,
42113,Sullivan,128,189,60826,2725,6482,,,
46119,Sully,225,333,31739,2726,3509,,,
54089,Summers,309,457,79560,2727,6134,,,
39153,Summit,217,321,12011238,2728,295378,,,
8117,Summit,14,21,707445,2729,45218,,,
49043,Summit,322,477,703648,2730,65153,,,
47165,Sumner,1485,2198,1712084,2731,84941,,,
20191,Sumner,1050,1554,223396,2732,14881,,,
45085,Sumter,332,491,1653973,2733,111707,,,
13261,Sumter,251,371,508092,2734,35554,,,
12119,Sumter,641,949,383649,2735,22776,,,
1119,Sumter,290,429,140608,2736,14325,,,
28133,Sunflower,213,315,372171,2737,35164,,,
37171,Surry,1128,1669,1229025,2738,89311,,,
51181,Surry,87,129,128691,2739,10098,,,
42115,Susquehanna,645,955,339413,2740,26063,,,
10005,Sussex,1286,1903,2330317,2741,120968,,,
34037,Sussex,705,1043,1914178,2742,66062,,,
51183,Sussex,127,188,129530,2743,13896,,,
6101,Sutter,1006,1489,1107894,2744,74161,,,
48435,Sutton,160,237,62486,2745,7269,,,
12121,Suwannee,831,1230,361081,2746,38784,,,
37173,Swain,73,108,169830,2747,18184,,,
30097,Sweet Grass,232,343,43448,2748,6120,,,
56037,Sweetwater,122,181,973345,2749,52309,,,
27151,Swift,671,993,141008,2750,13779,,,
48437,Swisher,412,610,139239,2751,12668,,,
18155,Switzerland,577,854,101890,2752,7155,,,
24041,Talbot,179,265,780767,2753,38195,,,
13263,Talbot,117,173,31846,2754,2521,,,
13265,Taliaferro,63,93,7607,2755,872,,,
1121,Talladega,427,632,1044584,2756,64616,,,
28135,Tallahatchie,300,444,90830,2757,12482,,,
1123,Tallapoosa,295,437,539573,2758,33836,,,
19171,Tama,1075,1591,213248,2759,17942,,,
29213,Taney,459,679,724817,2760,57019,,,
22105,Tangipahoa,896,1326,1121249,2761,134090,,,
35055,Taos,403,596,357768,2762,26370,,,
48439,Tarrant,867,1283,38556607,2763,1488516,,,
28137,Tate,491,727,232088,2764,19844,,,
13267,Tattnall,461,682,247745,2765,23269,,,
48441,Taylor,805,1191,2306190,2766,150881,,,
55119,Taylor,847,1254,313828,2767,14230,,,
21217,Taylor,920,1362,286056,2768,30108,,,
12123,Taylor,110,163,251789,2769,24487,,,
54091,Taylor,241,357,113166,2770,10980,,,
13269,Taylor,151,223,87782,2771,18283,,,
19173,Taylor,648,959,70856,2772,4459,,,
17179,Tazewell,852,1261,2635493,2773,358627,,,
51185,Tazewell,420,622,522436,2774,34253,,,
6103,Tehama,1172,1735,660018,2775,39738,,,
13271,Telfair,245,363,109963,2776,11372,,,
8119,Teller,69,102,248536,2777,13952,,,
22107,Tensas,173,256,53988,2778,6779,,,
22109,Terrebonne,113,167,1904319,2779,146078,,,
13273,Terrell,163,241,94839,2780,13009,,,
48443,Terrell,76,112,16430,2781,2263,,,
48445,Terry,388,574,165139,2782,11424,,,
56039,Teton,70,104,790687,2783,61403,,,
30099,Teton,414,613,65859,2784,8492,,,
16081,Teton,203,300,56829,2785,7853,,,
40139,Texas,567,839,452849,2786,30600,,,
29215,Texas,1417,2097,198795,2787,14153,,,
31169,Thayer,540,799,96199,2788,7150,,,
13275,Thomas,396,586,826618,2789,75177,,,
20193,Thomas,438,648,152708,2790,17797,,,
31171,Thomas,84,124,3879,2791,676,,,
48447,Throckmorton,232,343,21035,2792,2666,,,
53067,Thurston,738,1092,3989747,2793,260460,,,
31173,Thurston,336,497,96215,2794,13092,,,
13277,Tift,308,456,729645,2795,49786,,,
41057,Tillamook,283,419,333393,2796,32868,,,
40141,Tillman,504,746,82578,2797,14831,,,
36107,Tioga,455,673,676370,2798,53972,,,
42117,Tioga,721,1067,490335,2799,31126,,,
28139,Tippah,506,749,246019,2800,18031,,,
18157,Tippecanoe,642,950,3417125,2801,124928,,,
47167,Tipton,516,764,434891,2802,53715,,,
18159,Tipton,347,514,182994,2803,23266,,,
28141,Tishomingo,255,377,193030,2804,19442,,,
48449,Titus,649,961,575745,2805,38629,,,
27153,Todd,1645,2435,234865,2806,28364,,,
21219,Todd,550,814,122303,2807,10007,,,
46121,Todd,205,303,87761,2808,8744,,,
9013,Tolland,271,401,1928459,2809,88998,,,
48451,Tom Green,717,1061,1815554,2810,149217,,,
36109,Tompkins,365,540,2099622,2811,114498,,,
49045,Tooele,240,355,520713,2812,23349,,,
30101,Toole,233,345,81523,2813,15316,,,
13279,Toombs,297,440,339699,2814,33039,,,
35057,Torrance,430,636,116200,2815,15219,,,
38095,Towner,408,604,30343,2816,2215,,,
13281,Towns,121,179,88784,2817,5469,,,
38097,Traill,429,635,118124,2818,17029,,,
37175,Transylvania,152,225,410667,2819,21471,,,
27155,Traverse,345,511,45458,2820,3211,,,
48453,Travis,889,1316,31473020,2821,847941,,,
30103,Treasure,78,115,7910,2822,808,,,
20195,Trego,418,619,28883,2823,6785,,,
55121,Trempealeau,1210,1791,443075,2824,28084,,,
13283,Treutlen,106,157,36933,2825,2173,,,
21221,Trigg,332,491,131513,2826,12854,,,
21223,Trimble,494,731,33228,2827,6689,,,
6105,Trinity,97,144,117826,2828,13876,,,
48455,Trinity,469,694,83422,2829,13643,,,
46123,Tripp,602,891,96517,2830,12069,,,
13285,Troup,224,332,1303325,2831,67341,,,
47169,Trousdale,320,474,59981,2832,5641,,,
39155,Trumbull,748,1107,3977099,2833,212544,,,
54093,Tucker,161,238,86205,2834,16629,,,
6107,Tulare,3952,5849,5301181,2835,197700,,,
40143,Tulsa,687,1017,18424215,2836,566789,,,
28143,Tunica,59,87,547327,2837,42972,,,
6109,Tuolumne,225,333,683194,2838,84763,,,
46125,Turner,858,1270,92710,2839,5077,,,
13287,Turner,229,339,89174,2840,6657,,,
1125,Tuscaloosa,382,565,3297233,2841,168686,,,
39157,Tuscarawas,824,1220,1261629,2842,93159,,,
26157,Tuscola,937,1387,498766,2843,42289,,,
13289,Twiggs,98,145,80955,2844,12884,,,
16083,Twin Falls,1200,1776,1104623,2845,79941,,,
48457,Tyler,385,570,149965,2846,17471,,,
54095,Tyler,222,329,103830,2847,10119,,,
37177,Tyrrell,78,115,39110,2848,4762,,,
56041,Uinta,216,320,353993,2849,29652,,,
49047,Uintah,620,918,379099,2850,32042,,,
36111,Ulster,342,506,2406879,2851,180392,,,
41059,Umatilla,1142,1690,1150376,2852,52528,,,
47171,Unicoi,218,323,203364,2853,15022,,,
34039,Union,9,13,15579062,2854,612526,,,
37179,Union,947,1402,1989963,2855,119313,,,
39159,Union,657,972,1491499,2856,147062,,,
5139,Union,240,355,898327,2857,54841,,,
